"LOB","EDW_MEMBER_CK","MEMBER_MEDICAID_ID","MEMBER_KEY","MEMBER_NAME","MEMBER_SEX","MEMBER_DOB","MEMBER_ADDRESS_1","MEMBER_ADDRESS_2","MEMBER_CITY","MEMBER_STATE","MEMBER_ZIP","MEMBER_COUNTY","MEMBER_REGION","MEMBER_PRIMARY_PHONE","MEMBER_HOME_PHONE","MEMBER_CELL_PHONE","MEMBER_LANGUAGE","MEMBER_ELIG_START_DT","MEMBER_ELIG_END_DT","MEMBER_ACTIVE_IND","PCP_IRS_NBR","PCP_IRS_NAME","PCP_NPI","PCP_PROV_KEY","PCP_FIRST_NAME","PCP_LAST_NAME","PCP_ADDRESS1","PCP_ADDRESS2","PCP_CITY","PCP_STATE","PCP_ZIP","PCP_PHONE","PCP_FAX"
"MEDICAID","66505553","616531922828","GA66629347561","KENNETH N RODRIGUEZ","F","1978-09-22","7129 FOREST BLVD","","PORT NICOLE","GA","30178","CARROLL","ATLANTA","4763823940","","","English","2023-08-01","9999-12-31","Y","501272947","BOWDON MEDICAL GROUP OF","8964660628","GAP79268941274-6902","SARAH","ROBINSON","498 OAK TER","","SOPHIABURGH","GA","30108","3356374453","5235307139"
"MEDICAID","97652573","711210577269","GA32163601690","CALEB MCNEIL","M","2015-05-07","9832 MAPLE CT","","SETHSIDE","GA","30161","CARROLL","ATLANTA","2337071764","","","English","2024-07-01","9999-12-31","Y","435496197","VILLA RICA CARE CLINIC","6565231850","GA767595-9935","LEAH","HARRIS","4372 DOGWOOD DR","","ALLENBOROUGH","OH","44106","2413936553","7755029057"
"MEDICAID","27227403","826374462273","GA86502130589","DANIELLE HENSLEY","F","1992-12-20","2588 ELM CT","","LOPEZVIEW","GA","30182","PAULDING","ATLANTA","4934222288","","","English","2025-10-05","9999-12-31","Y","524108766","VILLA RICA MEDICAL GROUP OF","9591349504","GA102733-9085","NICHOLAS","ROTH","6382 SUNSET TER","Apt 304","FRENCHSIDE","TX","78405","8137825254",""
"MEDICAID","47527300","998243705549","GA71379989201","JOSE DAWSON","F","2015-10-03","4842 PINE TER","","LAKE ALEXANDER","GA","30145","HARALSON","ATLANTA","9012468461","3933357130","","English","2025-04-01","9999-12-31","Y","691427384","CARROLLTON SURGICAL SPECIALISTS","7228223328","GA609687-2335","MICHAEL","HERNANDEZ","7017 AZALEA ST","Unit 58","RICKYCHESTER","GA","30110","8992052775","3204415084"
"MEDICAID","67017843","938011393314","GA16152783753","PATRICIA W EVANS","F","2015-01-25","2275 CEDAR ST","Apt 63","PORT FRANCISCO","GA","30123","CARROLL","ATLANTA","6683723719","","","English","2024-02-08","9999-12-31","Y","435496197","BOWDON HEALTH SERVICES INC","2359739879","GAP16312737458-2214","BRIAN","BROWN","8012 SUNSET RD","Ste 114","MARKFURT","GA","30110","3584338118","5983134642"
"MEDICAID","84833796","941241751518","GA80451911885","EDWARD G CANNON","F","1987-07-05","4949 MAPLE WAY","","CHRISTOPHERSHIRE","GA","30154","CARROLL","ATLANTA","3467748647","","","English","2025-03-01","9999-12-31","Y","444869769","CARROLLTON PRIMARY CARE ASSOCIATES","9921645959","GAP27570701172-4929","DANIEL","WILKERSON","5654 HIGHLAND PKWY","","SCOTTBOROUGH","GA","30180","2996347457",""
"MEDICAID","31335525","998992734716","GA45138006761","RACHEL TRUJILLO","F","2014-03-16","7603 MILL BLVD","","NEW ALEXANDER","GA","30167","PAULDING","ATLANTA","4598326447","","","English","2025-01-26","9999-12-31","Y","428302127","MARIETTA MEDICAL CENTER","3124086833","GA908901-4090","MEGAN","GONZALES","3062 PINE DR","","NEW NICHOLASSHIRE","GA","30084","2384094608","8399022481"
"MEDICAID","39823234","983305837359","GA20938352782","LEAH GREENE","F","2015-03-25","1954 PARK HWY","","NEW JACQUELINECHESTER","GA","30150","CARROLL","ATLANTA","7187804153","","4684562015","English","2026-02-01","9999-12-31","Y","570843777","BOWDON SURGICAL SPECIALISTS","1625361047","GAP87119742431-3841","RYAN","PHAM","3474 HILL ST","Apt 346","RIVERAVILLE","GA","30141","4557788388",""
"MEDICAID","46489091","308250565754","GA53523861993","DONNA BECKER","M","2015-04-13","3945 RIDGE BLVD","","JACKSONMOUTH","GA","30153","HARALSON","ATLANTA","9516098973","","","English","2025-10-23","9999-12-31","Y","435496197","MARIETTA FAMILY MEDICINE","8226367589","GA306763-3348","DAVID","ARMSTRONG","6826 PIEDMONT PKWY","","LAKE JOHN","GA","30117","8907921233","2675697052"
"MEDICAID","83898831","215337330220","GA37080191094","JENNIFER G RIOS","M","2015-03-21","6654 FOREST TER","","EAST ROBERTTOWN","GA","30147","PAULDING","ATLANTA","5003689859","","","English","2025-11-01","9999-12-31","Y","496659375","BOWDON FAMILY MEDICINE","8567551671","GAP88783213114-4663","CASSANDRA","OLSON","9707 HIGHLAND DR","Apt 294","MONICAVIEW","GA","30141","9879156120","6875894518"
"MEDICAID","47377281","777993086228","GA85248749440","WHITNEY GREEN","F","1987-07-13","3440 LAKE ST","","SAMANTHAMOUTH","GA","30106","HARALSON","ATLANTA","9456071540","","","English","2018-02-01","9999-12-31","Y","242915531","ATLANTA WELLNESS GROUP","6421897779","GA770024-1198","JEFFREY","MCKENZIE","4878 BROOK BLVD","","NORTH STEVEN","TX","76104","8887409206",""
"MEDICAID","31178794","332715896640","GA50556206279","ROBERT S PRICE","F","2013-10-07","6492 LINCOLN BLVD","","NEW MICHAELBOROUGH","GA","30168","PAULDING","ATLANTA","2846977420","","","English","2025-12-18","9999-12-31","Y","570843777","ROME MEDICAL GROUP OF","1136392720","GAP17766908956-1208","MELANIE","MARTIN","9583 DOGWOOD WAY","Ste 411","MARKHAVEN","GA","30141","6182946540","2085926508"
"MEDICAID","64040910","748682525259","GA59652682615","AUSTIN ERICKSON","F","2015-04-27","5816 PIEDMONT ST","","NORTH THOMAS","GA","30127","HARALSON","ATLANTA","9078568719","","","English","2024-01-01","9999-12-31","Y","435496197","ROME MEDICAL GROUP OF","7484577050","GA590748-4612","STEVE","JONES","9493 MAGNOLIA HWY","Ste 6","JOHNTON","GA","30180","6289206440","6752104427"
"MEDICAID","47403754","842853462768","GA98792801344","ASHLEY LEE","F","2001-06-03","3530 ELM DR","","DEBORAHTOWN","GA","30153","HARALSON","ATLANTA","8837428376","","","English","2025-05-08","9999-12-31","Y","422620132","BOWDON CARE CLINIC","8938555377","GA150011-1886","MARTIN","CASTILLO","3585 PINE AVE","Unit 97","PORT KAREN","GA","30110","4048652652","3908748034"
"MEDICAID","49013962","698061555027","GA15965719772","JESSICA WALKER","F","2015-04-09","9608 PINE PL","Unit 106","NEW CHARLES","GA","30170","CARROLL","ATLANTA","4187149453","","","English","2026-02-01","9999-12-31","Y","927198509","CARROLLTON MEDICAL ASSOCIATES","7483729565","GA113459-4555","BRIAN","KHAN","5408 CEDAR TER","","SOUTH LISAFORT","GA","30297","3404095845","2937799239"
"MEDICAID","92165420","842340742269","GA79723004205","AMANDA GLOVER","F","2015-03-13","740 RIVER PL","","NEW JEFFREYSTAD","GA","30111","CARROLL","ATLANTA","2583202701","","","English","2026-03-01","9999-12-31","Y","823761529","VILLA RICA HEALTH SERVICES INC","3562340185","GA204117-5427","DAVID","JACOBS","9480 PARK TER","","PORT KYLEFURT","GA","30117","2785388962","8092427496"
"MEDICAID","71646927","696824244276","GA26971943135","REBECCA L POWERS","F","2015-02-24","5871 MAIN BLVD","","NEW CHRISTINE","GA","30197","CARROLL","ATLANTA","2654111542","","","English","2025-11-01","9999-12-31","Y","587865728","VILLA RICA HEALTH SERVICES INC","1916803122","GA128543-7651","STEVE","HO","6495 MAPLE PKWY","","SAMANTHATON","GA","30180","6885471109","6554389259"
"MEDICAID","29630475","824277892211","GA17204107597","WILLIAM BRUCE","F","1988-12-19","2478 OAK WAY","","EAST KENNETH","GA","30150","CARROLL","ATLANTA","8685583820","","","English","2025-06-01","9999-12-31","Y","501272947","BOWDON SURGICAL SPECIALISTS","1591157429","GA825425-4124","MARY","OLSEN","7399 PEACHTREE ST","","NEW ROBERT","GA","30108","3144625397",""
"MEDICAID","98482494","932594508075","GA93494381863","MARY WALTER","F","1998-11-05","1561 DOGWOOD TER","Unit 379","DAVISSHIRE","GA","30171","CARROLL","ATLANTA","9037943464","","","English","2024-06-01","9999-12-31","Y","570843777","TEMPLE MEDICAL ASSOCIATES","1556262169","GA835992-5463","DANIELLE","ACOSTA","8332 CHURCH LN","","NORTH WILLIAMMOUTH","GA","30312","3266214623","8429067208"
"MEDICAID","12632557","278857501087","GA16320849663","HOWARD DAVIS","M","2015-04-15","799 ELM TER","","SOUTH MELISSA","GA","30186","PAULDING","ATLANTA","4127424645","","","English","2026-02-18","9999-12-31","Y","237724831","BOWDON WELLNESS GROUP","1977572779","GA974207-6055","ERIN","PHILLIPS","4389 MILL PKWY","","CONLEYLAND","OK","73126","2396609084","5947954630"
"MEDICAID","66372617","243210547750","GA27115605791","DAVID GREEN","F","1988-03-22","3922 PEACHTREE DR","","SOUTH TAMMYHAVEN","GA","30120","CARROLL","ATLANTA","5723683423","","","English","2024-05-01","9999-12-31","Y","501272947","ATLANTA MEDICAL GROUP OF","1591157429","GA825425-4124","SCOTT","THOMAS","1848 MILL PL","","NEW CHARLESSIDE","GA","30108","9142803696",""
"MEDICAID","19886126","997914389128","GA35511005106","LINDSEY T HINES","F","2015-05-25","3468 PARK TER","","SOUTH TODD","GA","30114","CARROLL","ATLANTA","4156769090","","","English","2025-09-01","9999-12-31","Y","927198509","VILLA RICA WELLNESS GROUP","7483729565","GA113459-4555","RYAN","POTTS","2269 HILL RD","","LAKE DEBORAHBURY","GA","30297","4033772935","3846213123"
"MEDICAID","23777309","410799163006","GA11062017141","ISAAC FRAZIER","F","1993-06-01","3698 LAKE TER","","WEST RICARDOFURT","GA","30137","CARROLL","ATLANTA","5432455419","","","English","2025-03-01","9999-12-31","Y","543477555","BREMEN MEDICAL GROUP OF","3543994484","GAP10126511276-2711","JAMES","LYNCH","9892 DOGWOOD PKWY","","RICEVILLE","GA","31750","3716496913","9697381481"
"MEDICAID","32170448","677450757725","GA68952186606","MATTHEW DAVIS","M","2015-11-04","7983 MAPLE TER","","LAKE KAITLINTON","GA","30105","HARALSON","ATLANTA","4937361491","","","English","2024-09-01","9999-12-31","Y","435496197","ATLANTA HEALTHCARE GROUP","9575762466","GAP66605937458-8687","BROOKE","GARCIA","236 DOGWOOD TER","Ste 50","NORTH JUSTINTOWN","GA","30117","8452393281","7093463804"
"MEDICAID","91542390","942966161941","GA74786423729","MICHAEL GARNER","F","2015-09-10","1013 MAIN ST","","CANTRELLBERG","GA","30156","CARROLL","ATLANTA","6078684967","","","English","2023-04-01","9999-12-31","Y","900602654","VILLA RICA HEALTHCARE GROUP","5824887835","GA115053-4015","TIFFANY","OCHOA","4107 MAPLE PKWY","Apt 461","JOSHUAVIEW","GA","30180","4795009287","3458332872"
"MEDICAID","30926257","457626442358","GA15086018587","KURT FRENCH","F","2015-09-04","356 PINE PKWY","","CAMPBELLHAVEN","GA","30128","CARROLL","ATLANTA","8443915324","","","English","2024-06-01","9999-12-31","Y","435496197","BREMEN MEDICAL GROUP OF","8226367589","GA306763-3348","ROBERT","SIMPSON","3007 PARK RD","","LESLIEBURY","GA","30117","7118564344","3639135638"
"MEDICAID","36956469","214039979897","GA18482511587","MARK GREEN","F","2015-11-20","9532 PEACHTREE LN","","ALEXSHIRE","GA","30160","CARROLL","ATLANTA","4857637539","","","English","2026-02-05","9999-12-31","Y","927198509","CARROLLTON HEALTH SERVICES INC","7483729565","GA113459-4555","ANTONIO","SIMPSON","7926 CEDAR RD","","WEST RICHARD","GA","30297","6953893423","9249109483"
"MEDICAID","50523462","288306148807","GA36830012303","KELLY YORK","M","2015-08-08","7050 ELM WAY","","JEREMYBURGH","GA","30125","CARROLL","ATLANTA","7624567713","","","English","2026-02-01","9999-12-31","Y","455326707","ROME HEALTH SERVICES INC","9575762466","GAP16374918226-5803","SARAH","ADAMS","6968 WASHINGTON DR","Apt 365","NORTH TERESA","GA","30180","6686841698","8155015948"
"MEDICAID","47596164","395095357164","GA86208038943","THOMAS L DELACRUZ","M","2007-11-15","2396 PINE LN","","WEST RODNEY","GA","30106","CARROLL","ATLANTA","2354852796","","","English","2025-05-01","9999-12-31","Y","455326707","TEMPLE FAMILY HEALTHCARE CENTER","2986301328","GA345702-2597","PAUL","WANG","550 PIEDMONT DR","","NEW ERINMOUTH","GA","30117","8562946323","2435834716"
"MEDICAID","99457203","630997895402","GA85341640884","BRANDY BLACKBURN","F","2000-05-27","6170 MAGNOLIA PKWY","","MCKENZIEBERG","GA","30167","CARROLL","ATLANTA","9303737850","","","English","2025-06-18","9999-12-31","Y","417845060","TEMPLE PRIMARY CARE ASSOCIATES","3332303986","GAP43193042664-8190","BRANDON","MILLER","4957 SUNSET PL","Apt 459","NORTH ADRIANVIEW","GA","30180","5728321589","5444497921"
"MEDICAID","17904763","571557551904","GA45560086929","CHARLES PRESTON","F","1994-02-18","4601 MAGNOLIA CT","","LAKE DANIEL","GA","30187","HARALSON","ATLANTA","3076057003","","","English","2025-03-13","9999-12-31","Y","691427384","ATLANTA MEDICAL GROUP OF","1191461045","GA832193-3292","STEVEN","PETERSON","4675 MAIN TER","Unit 390","JESSICABERG","GA","30110","2548976279","2524579413"
"MEDICAID","93571526","288990731915","GA57974873162","VINCENT E DILLON","M","2011-12-20","1049 CHURCH PKWY","","PORT ROBERT","GA","30158","PAULDING","ATLANTA","5328466095","","","English","2025-09-01","9999-12-31","Y","570843777","ROME HEALTH SERVICES INC","1396798070","GAP10094969508-0045","CHRISTINA","MILLER","4509 WASHINGTON ST","Unit 313","GOMEZHAVEN","GA","30141","4049779049",""
"MEDICAID","95334693","269291313140","GA71655438926","PATRICK W EVANS","M","2010-08-05","6037 PARK TER","","LAKE SHARONVIEW","GA","30110","CARROLL","ATLANTA","3326785057","","","English","2025-03-01","9999-12-31","Y","435496197","TEMPLE PRIMARY CARE ASSOCIATES","2359739879","GAP16312737458-2214","MARIA","CASTILLO","8297 RIDGE RD","Ste 203","NORTH RICHARD","GA","30110","6338632626","5405527700"
"MEDICAID","10998233","702370600463","GA84341620545","BRIAN DICKERSON","M","2012-02-25","5065 MAIN PKWY","","JENNIFERCHESTER","GA","30135","CARROLL","ATLANTA","4018748681","","","English","2026-01-01","9999-12-31","Y","927198509","MARIETTA FAMILY HEALTHCARE CENTER","7483729565","GA113459-4555","MICHELLE","ROGERS","4046 PEACHTREE PKWY","","CHRISTOPHERCHESTER","GA","30297","4332322700","6964526921"
"MEDICAID","22736611","932301137781","GA53044016262","DERRICK GONZALEZ","M","2015-12-11","7365 RIDGE TER","","DERRICKBOROUGH","GA","30196","CARROLL","ATLANTA","2573352978","","","English","2026-01-01","9999-12-31","Y","927198509","MARIETTA HEALTH PARTNERS","7483729565","GA113459-4555","EDWARD","SMITH","7137 HILL WAY","","LAKE NATALIE","GA","30297","6466499015","4307728413"
"MEDICAID","35293724","362033514810","GA43212881691","ROBERT HUDSON","F","2015-05-02","2337 LINCOLN ST","","SOUTH MICHAELPORT","GA","30125","CARROLL","ATLANTA","5048867240","","","English","2025-12-01","9999-12-31","Y","927198509","MARIETTA MEDICAL ASSOCIATES","7483729565","GA113459-4555","MICHELLE","FITZPATRICK","4854 LAKE HWY","","PORT AARONSIDE","GA","30297","8813301404","4739747225"
"MEDICAID","80902912","999734014517","GA49369101112","REBECCA L ELLIS","M","2015-07-27","4681 PIEDMONT LN","","LAKE JAMESBURGH","GA","30174","CARROLL","ATLANTA","2799597316","","","English","2026-02-01","9999-12-31","Y","435496197","MARIETTA SURGICAL SPECIALISTS","8657935096","GAP26749337992-5370","WILLIAM","SUTTON","639 SUNSET RD","","MAYPORT","GA","30110","9247151069","4584702046"
"MEDICAID","44779399","919932658984","GA51776494447","LESLIE H BALDWIN","F","2000-05-04","3559 CEDAR PKWY","","HARRISONFURT","GA","30102","HARALSON","ATLANTA","8279621570","","","English","2025-11-01","9999-12-31","Y","501272947","VILLA RICA FAMILY HEALTHCARE CENTER","3010780209","GA568887-8580","ANDREW","FISHER","7748 ELM TER","","WEST JOHNMOUTH","GA","30108","8355975423","9882684178"
"MEDICAID","97119228","930510593764","GA29145201129","KIMBERLY FREEMAN","M","2015-11-15","3840 MAPLE WAY","","THOMASCHESTER","GA","30124","CARROLL","ATLANTA","5196847226","","","English","2025-06-01","9999-12-31","Y","823761529","ROME FAMILY HEALTHCARE CENTER","3562340185","GA204117-5427","ELIZABETH","MILLER","9357 FOREST AVE","","EAST GUY","GA","30117","7913678897","9733948290"
"MEDICAID","44814657","937959770013","GA49954737458","CRYSTAL THOMPSON","F","1994-07-19","7680 BROOK PL","","SOUTH MICHELEBOROUGH","GA","30179","CARROLL","ATLANTA","2742513438","","","English","2025-08-01","9999-12-31","Y","348009137","MARIETTA MEDICAL CENTER","5981774864","GA320726-0450","TRACY","THOMAS","3685 PIEDMONT PKWY","","MARKCHESTER","TX","79902","2995898611","4016462175"
"MEDICAID","83668385","745112232890","GA81361472818","CYNTHIA SMITH","F","1990-03-23","1237 RIVER LN","","CASSANDRABURGH","GA","30101","CARROLL","ATLANTA","8256377008","","","English","2025-10-16","9999-12-31","Y","267643495","MARIETTA HEALTH SERVICES INC","1245218495","GAP44153464550-3295","ZACHARY","MCDANIEL","759 HILL TER","","NORTH MARY","GA","30268","3579207857",""
"MEDICAID","16949382","908181327029","GA48935716936","JOSHUA S JUAREZ","M","2015-12-28","6175 RIVER CT","","PORT JOSHUACHESTER","GA","30177","CARROLL","ATLANTA","4695002352","","","English","2025-04-01","9999-12-31","Y","435804784","ROME WELLNESS GROUP","9591038045","GA360265-8727","JENNIFER","BATES","5909 LAKE PKWY","Ste 18","ANNESTAD","GA","30331","7883224659","3068908552"
"MEDICAID","92994733","669405582625","GA19354456185","GARY DURAN","M","2015-08-25","4718 LINCOLN CT","","SOUTH MARKMOUTH","GA","30119","CARROLL","ATLANTA","8019661729","","","English","2025-12-01","9999-12-31","Y","900602654","MARIETTA HEALTH PARTNERS","5824887835","GA115053-4015","SHAUN","BARBER","836 LAKE AVE","Apt 499","AMANDALAND","GA","30180","9785951794","8425807042"
"MEDICAID","84382588","526474648877","GA66389466020","TRACY GALLAGHER","F","2015-05-08","211 AZALEA AVE","","NEW ANDREATOWN","GA","30103","HARALSON","ATLANTA","9754714250","","","English","2025-09-01","9999-12-31","Y","444869769","CARROLLTON CARE CLINIC","9921645959","GAP27570701172-4929","ANNA","HILL","3652 MAIN PKWY","","LAKE SARAHBOROUGH","GA","30180","7775274427",""
"MEDICAID","38561410","646232172589","GA13087517589","CHRISTOPHER MENDEZ","M","2015-09-04","4845 PIEDMONT LN","","PORT MEGHANSHIRE","GA","30106","HARALSON","ATLANTA","7016761542","","","English","2024-11-01","9999-12-31","Y","435496197","TEMPLE CARE CLINIC","8657935096","GAP26749337992-5370","WILLIAM","PRICE","8239 MAIN BLVD","","SOUTH ROBERT","GA","30110","8264145401","6768985289"
"MEDICAID","21503349","311238012108","GA18104876098","CYNTHIA M POWELL","F","1990-02-24","3209 DOGWOOD TER","","EAST KEVIN","GA","30143","CARROLL","ATLANTA","3708327790","","","English","2025-03-01","9999-12-31","Y","398967731","BOWDON CARE CLINIC","8979489421","GA376489-3320","WILLIAM","MILLER","8331 LAKE PL","Ste 495","NEW EMMATON","GA","30135","8183884490","3302698430"
"MEDICAID","98220417","658257878715","GA74100472502","TAMMY W REYES","F","2015-10-20","1711 MAPLE HWY","","NORTH NICOLE","GA","30194","CARROLL","ATLANTA","6692336409","","","English","2025-04-01","9999-12-31","Y","435496197","CARROLLTON MEDICAL GROUP OF","2938946865","GA280597-5881","JONATHAN","MCCULLOUGH","5245 PINE CT","Unit 488","SOUTH SUSAN","GA","30117","2056038738","4278481567"
"MEDICAID","48442639","677700150590","GA56214637002","BENJAMIN GONZALEZ","F","2008-06-08","7396 LAKE WAY","","ANNMOUTH","GA","30185","CARROLL","ATLANTA","2104106265","","","English","2022-04-01","9999-12-31","Y","435496197","ATLANTA PRIMARY CARE ASSOCIATES","6565231850","GA277132-3183","JAY","LYONS","2186 AZALEA RD","","WRIGHTVILLE","GA","30117","8144967819","9977611031"
"MEDICAID","50012259","590870609078","GA42557372927","NATHAN SMITH","M","2008-11-16","6894 MAGNOLIA WAY","","JOSEPHVIEW","GA","30150","PAULDING","ATLANTA","6239973758","","","English","2025-04-01","9999-12-31","Y","224893805","BREMEN CARE CLINIC","9939818891","GAP63005708294-2632","MICHAEL","DICKSON","5090 MAIN WAY","Unit 269","PORT GEORGEMOUTH","GA","30101","6634184279","6287377777"
"MEDICAID","80617969","240046575665","GA29473233192","MARCO WHITAKER","F","1969-12-14","5571 OAK LN","Unit 361","PORT TYLERBURY","GA","30122","HARALSON","ATLANTA","4436614061","","","English","2022-04-01","9999-12-31","Y","691427384","VILLA RICA HEALTH PARTNERS","1191461045","GA832193-3292","RICHARD","FLORES","9241 SUNSET DR","Apt 231","PORT SHAWN","GA","30110","2655998889","4882355021"
"MEDICAID","33818985","313163134464","GA38387605038","JAMES RHODES","M","2013-07-02","2897 DOGWOOD CT","","MICHAELMOUTH","GA","30150","PAULDING","ATLANTA","9714807504","","","English","2025-10-30","9999-12-31","Y","224893805","VILLA RICA WELLNESS GROUP","9939818891","GAP63005708294-2632","AMANDA","BISHOP","6079 MAGNOLIA AVE","Unit 295","MICHELESHIRE","GA","30101","2768539817","5336274391"
"MEDICAID","58640114","892791015850","GA61792914200","COURTNEY B WRIGHT","F","1988-11-04","6850 MAPLE BLVD","","NEW MADISON","GA","30105","CARROLL","ATLANTA","8834746332","","","English","2025-05-07","9999-12-31","Y","635300635","ATLANTA CARE CLINIC","6004188624","GAP10170953998-6053","PETER","MYERS","8163 MAPLE CT","Apt 44","EAST MARK","GA","30117","9787596023","2458428855"
