AMISYS NUMBER,MEDICAID NUMBER,FIRST NAME,MIDDLE NAME,LAST NAME,MEMBER DOB,GENDER,MEMBER PHONE NUMBER,MEMBER ADDRESS LINE 1,MEMBER ADDRESS LINE 2,MEMBER CITY,MEMBER STATE,MEMBER ZIP,MPK NAME,ASSIGNED TIN NAME,ASSIGNED TIN,PCP FIRST NAME,PCP MIDDLE NAME,PCP LAST NAME,PCP NPI,PCP SPECIALTY,MEMBER MONTHS,LINE OF BUSINESS,PRODUCT,POPULATION HEALTH CATEGORY,PRIMARY RISK CATEGORY,RISK SCORE,TOTAL PCP CLAIMS,ALL ADMITS,ACUTE ADMITS,OP CLAIMS,ED VISITS,ED TO IP VISITS,SNF ADMITS,INNTWRK SPEC CLAIMS,OUTNTWRK SPEC CLAIMS,TOTAL BRAND RX COUNT,GENERIC RX COUNT,OTH CLAIMS,PREVENTABLE ADMITS,PREVENTABLE ED VISITS,MEMBER ELIG START MONTH,MEMBER MEDICAID START MONTH,MEMBER TYPE,EMAIL_ADDRESS
U8962695393,762493607,KATHRYN,,ROWLAND,2007-08-18,F,302-488-9623,3793 RIVER LN,,PORT AUSTINSHIRE,IL,60616,NAPERVILLE INTEGRATED CARE,AURORA WELLNESS GROUP,285045219,RACHEL,,LLOYD,6121779616,FAMILY PRACTICE,2,MEDICAID,MEDICAID,OTHER MINOR CHRONIC-STABLE,OTHER MEDICAL,0.6638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202304,202304,,johnrowland@example.com
U3654616006,957513264,MICHAEL,,HAWKINS,1982-11-12,M,516-642-1570,1236 CEDAR TER,,WEST JONATHAN,IL,62847,JOLIET HEALTH SERVICES,NAPERVILLE INTEGRATED CARE,765625422,JESSICA,,SIMPSON,8012757818,CLINIC,2,MEDICAID,MEDICAID EXPANSION,OTHER MAJOR CHRONIC-AT RISK,RHEUMATOLOGY,1.07429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202510,202510,,thomasmccormick@example.org
U8441069162,777037773,RICHARD,,GREEN,1996-05-09,F,432-928-7200,1547 MICHIGAN TER,,NEW MICHAEL,IL,60865,ROCKFORD WELLNESS GROUP,PEORIA WELLNESS GROUP,507138208,KEVIN,T,MEJIA,4468237157,FAMILY PRACTICE,2,MEDICAID,MEDICAID,HIGH RISK,CARDIOLOGY,1.80851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202407,202407,,igarcia@example.net
U4594828629,204308753,ASHLEY,,SMITH,2014-06-17,F,394-743-4773,5259 MILL CT,,ADAMSTAD,IL,61814,AURORA MEDICAL CENTER,ELGIN PHYSICIANS GROUP,795664483,ERIC,,HERNANDEZ,7589981195,CLINIC,2,MEDICAID,MEDICAID,BEHAVIORAL HEALTH ONLY-STABLE,NEUROLOGY,2.71988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202511,202511,,matkins@example.com
U9101419029,101014813,JAMES,,GONZALES,2009-08-15,M,796-605-9752,763 VALLEY LN,,GARRISONFURT,IL,62970,AURORA FAMILY MEDICINE,AURORA INTEGRATED CARE,773093742,JOHNNY,,WEST,1959417054,CLINIC,2,MEDICAID,MEDICAID,CHRONIC BIG 5-AT RISK,PULMONOLOGY,1.47471,0,0,0,0,2,0,0,3,0,1,1,0,0,0,202311,202311,,charleswood@example.org
U8378993500,323825779,ANGELA,,GALVAN,1984-02-26,F,700-755-9282,2817 HILL DR,,EARLSHIRE,IL,62336,WAUKEGAN HEALTH SERVICES,ELGIN PHYSICIANS GROUP,238214761,SCOTT,,WILSON,6553116105,CLINIC,2,MEDICAID,SSI NON - DUAL,OTHER MINOR CHRONIC-AT RISK,DERMATOLOGY,0.14603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202406,202406,,
U4694982684,190224828,CHARLES,,WILSON,1974-12-16,F,504-380-1259,6195 HALSTED BLVD,,MCGEEFORT,IL,61603,ELGIN HEALTH PARTNERS,ELGIN FAMILY HEALTHCARE CENTER,369979721,DAVID,,JOHNSON,8009117498,INTERNAL MEDICINE,2,MEDICAID,MEDICAID,HEALTHY-AT RISK,DEMOGRAPHICS,0.38723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202505,202505,,michelethomas@example.org
U2581217712,254969555,WILLIAM,,SMITH,2003-06-07,F,976-966-5675,7257 HIGHLAND BLVD,,PORT JOSHUA,IL,61311,SPRINGFIELD COMMUNITY HEALTH CENTER,CHICAGO MEDICAL CENTER,369979721,MEGAN,,TUCKER,1436168221,CLINIC,2,MEDICAID,MEDICAID,OTHER MINOR CHRONIC-STABLE,NEUROLOGY,0.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202502,202502,,karen85@example.com
U7667923153,800690021,KATHY,,ROBERTSON,2010-06-11,F,673-539-5040,2271 SUNSET PL,,SOLOMONBERG,IL,60619,ROCKFORD MEDICAL ASSOCIATES,WAUKEGAN WELLNESS GROUP,507138208,MARK,T,STOKES,5021785424,PEDIATRICS,2,MEDICAID,MEDICAID,OTHER MINOR CHRONIC-STABLE,DEMOGRAPHICS,0.63119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202412,202412,,jeremy31@example.net
U4791678936,211098235,JOSHUA,,RAMSEY,2009-07-02,F,577-879-9240,5162 WASHINGTON TER,,LEONARDLAND,IL,60469,SPRINGFIELD FAMILY HEALTHCARE CENTER,ROCKFORD MEDICAL CENTER,507138208,HOWARD,,DAVIDSON,5072053197,CLINIC,2,MEDICAID,MEDICAID,OTHER MINOR CHRONIC-AT RISK,MOOD DISORDER/DEPRESSION,1.90913,0,0,0,0,0,0,0,0,1,0,1,3,0,0,202305,202305,,
U1272737627,276578135,VERONICA,,MORALES,2019-10-28,F,808-518-8324,6823 LINCOLN LN,,JOHNSONTON,IL,60601,CICERO HEALTHCARE GROUP,PEORIA COMMUNITY HEALTH CENTER,452480039,MICHAEL,,PARRISH,1039480158,CLINIC,2,MEDICAID,MEDICAID,HEALTHY,DEMOGRAPHICS,0.45349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202107,202107,,
U2542833734,652894907,ERIN,,BRENNAN,2007-04-24,F,970-686-1917,419 CEDAR TER,,JOSEPHBERG,IL,61667,WAUKEGAN HEALTH PARTNERS,CHICAGO CARE CLINIC,369979721,DANIEL,,INGRAM,7443485770,CLINIC,2,MEDICAID,MEDICAID,HEALTHY,DEMOGRAPHICS,0.27558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202107,202107,,
U1787813607,614496200,DAVID,,GARCIA,1970-03-01,F,592-790-5004,9455 CHURCH DR,,EAST SCOTTPORT,IL,62957,ELGIN MEDICAL CENTER,PEORIA INTEGRATED CARE,773093742,SUZANNE,,EDWARDS,7014955153,FAMILY PRACTICE,2,MEDICAID,MEDICAID EXPANSION,OTHER MINOR CHRONIC-AT RISK,HYPERTENSION,1.06068,0,0,0,0,0,0,0,0,0,0,1,2,0,0,202502,202502,,parkscharles@example.net
U2932954074,701151799,THERESA,,JACKSON,2010-05-18,F,898-803-3910,5549 SUNSET CT,,THOMASSHIRE,IL,60651,NAPERVILLE FAMILY HEALTHCARE CENTER,AURORA PHYSICIANS GROUP,285045219,ELIZABETH,,HILL,6121779616,FAMILY PRACTICE,2,MEDICAID,MEDICAID,CHRONIC BIG 5-STABLE,EYEEARNOSETHROAT,1.12049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202502,202502,,laurawilliams@example.org
U1848613680,907730875,PHILLIP,,MENDOZA,2015-10-19,M,738-548-4954,33 MICHIGAN PL,,LAKE SAMUELFORT,IL,62893,SPRINGFIELD PHYSICIANS GROUP,AURORA MEDICAL GROUP,765625422,DAVID,,DANIELS,3926341176,CLINIC,2,MEDICAID,MEDICAID,RARE HIGH COST COND-STABLE,AUTISM & DEVELOPMENTAL DISORDE,1.75058,0,0,0,1,0,0,0,1,0,0,0,0,0,0,202107,202107,,deannaberg@example.org
U4218105524,528477887,LAURA,,BANKS,2010-12-14,M,333-860-1894,7306 MADISON RD,,WEST HOLLY,IL,62909,JOLIET INTEGRATED CARE,PEORIA MEDICAL ASSOCIATES,765625422,BARBARA,,COLE,2283980133,CLINIC,2,MEDICAID,MEDICAID,HEALTHY,GYNECOLOGY,0.46741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202505,202505,,
U7208975615,549741948,MATTHEW,,RAMSEY,2011-05-05,M,353-524-6087,7415 HILL LN,,WEST DUANELAND,IL,61815,AURORA MEDICAL GROUP,PEORIA COMMUNITY HEALTH CENTER,452480039,KATHERINE,,ALLEN,1039480158,CLINIC,2,MEDICAID,MEDICAID,OTHER MINOR CHRONIC-STABLE,OTHER MEDICAL,0.47265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202107,202107,,barry37@example.com
U5460610762,543174210,SHEILA,,BROWN,2019-04-11,M,617-283-7876,2265 CHURCH WAY,,WEST ANGELSIDE,IL,62852,ELGIN CARE CLINIC,AURORA MEDICAL ASSOCIATES,765625422,TIFFANY,,GREEN,9086503313,PHYSICIAN S ASSISTANT,2,MEDICAID,MEDICAID,HEALTHY,DEMOGRAPHICS,0.47265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202509,202509,,alyssaevans@example.com
U9987443802,927283674,KARI,,WILCOX,2009-04-13,M,929-881-8769,9089 WASHINGTON PL,,PORT JERRYCHESTER,IL,60661,WAUKEGAN COMMUNITY HEALTH CENTER,CHICAGO FAMILY MEDICINE,285045219,CAITLYN,,GARCIA,6121779616,FAMILY PRACTICE,2,MEDICAID,MEDICAID,BEHAVIORAL HEALTH ONLY-STABLE,INFECTIOUSDISEASE,0.46741,0,0,0,0,0,0,0,0,0,0,0,4,0,0,202502,202502,,stephanie74@example.com
U2508135429,738808661,JAMES,,BROWN,2017-10-27,M,806-496-7742,4249 WASHINGTON BLVD,,NICHOLSONBERG,IL,62952,ELGIN HEALTHCARE GROUP,CHICAGO PHYSICIANS GROUP,773093742,ROBIN,,BROWN,5960791449,CLINIC,1,MEDICAID,MEDICAID,NOT YET CATEGORIZED,NOT ASSIGNED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202602,202602,,
U7804286166,739020278,WILLIAM,,PEREZ,2008-04-16,F,964-655-8409,4488 LAKE WAY,,SOUTH BRIANHAVEN,IL,60455,CICERO CARE CLINIC,NAPERVILLE HEALTH PARTNERS,507138208,HERBERT,,LEWIS,7283328254,CLINIC,2,MEDICAID,MEDICAID,HEALTHY,EYEEARNOSETHROAT,0.63119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202201,202201,,john67@example.net
U7297634915,315226017,VINCENT,,COLEMAN,1990-09-21,M,737-880-2118,1488 MAPLE RD,,PORT ANNE,IL,61654,ELGIN PHYSICIANS GROUP,CICERO MEDICAL GROUP,369979721,ROBERT,,PARKER,1436168221,CLINIC,2,MEDICAID,MEDICAID,HEALTHY,DEMOGRAPHICS,0.22278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202409,202409,,
U3570748642,571788082,BRANDON,,KELLEY,2009-11-11,F,732-979-9466,3711 HIGHLAND DR,,SOUTH DANNY,IL,61636,JOLIET SURGICAL SPECIALISTS,NAPERVILLE CARE CLINIC,369979721,KYLE,,ANDERSON,2555420584,CLINIC,2,MEDICAID,MEDICAID,BEHAVIORAL HEALTH ONLY-STABLE,ANXIETY/PSYCHOSEXUAL DISORDERS,6.02269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,202311,202311,,
U6883102784,173769391,DERRICK,,WATSON,1990-05-25,M,644-420-7787,8374 LINCOLN DR,,LAKE JOSEPH,IL,62989,NAPERVILLE HEALTHCARE GROUP,CICERO HEALTH SERVICES,765625422,NICOLE,,HESS,1928907150,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID EXPANSION,NOT YET CATEGORIZED,NOT ASSIGNED,0.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202601,202601,,webbchris@example.net
U8025964276,203218208,MASON,,RAMOS,2014-08-24,M,964-280-4683,6096 MAIN WAY,,TRACYCHESTER,IL,62267,AURORA WELLNESS GROUP,ROCKFORD MEDICAL CENTER,773093742,ANDREA,,HALL,7014955153,FAMILY PRACTICE,2,MEDICAID,MEDICAID,OTHER MINOR CHRONIC-STABLE,DEMOGRAPHICS,0.47265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202311,202311,,stucker@example.org
U7606111923,297888191,THOMAS,,GRAY,2016-11-24,F,787-533-5760,8594 RIDGE CT,,ELIZABETHSHIRE,IL,62884,CHICAGO INTEGRATED CARE,NAPERVILLE HEALTH PARTNERS,765625422,JOSEPH,,HUBER,9086503313,PHYSICIAN S ASSISTANT,2,MEDICAID,MEDICAID,NOT YET CATEGORIZED,NOT ASSIGNED,0.45349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202601,202601,,
U6851973611,829109504,STEPHEN,,LYONS,1980-08-15,F,998-852-6374,4605 RIVER RD,,EAST MARIAH,IL,62981,NAPERVILLE FAMILY HEALTHCARE CENTER,WAUKEGAN COMMUNITY HEALTH CENTER,773093742,PAMELA,,THOMPSON,7949771352,OB GYN,2,MEDICAID,MEDICAID EXPANSION,HIGH RISK,IMMUNODEFICIENCY,4.78729,1,0,0,2,0,0,0,3,0,5,14,1,0,0,202502,202502,,uherrera@example.net
U1349617168,529588544,CATHERINE,,WONG,2015-03-24,M,799-338-2059,6946 MILL CT,,HEATHERVILLE,IL,62886,SPRINGFIELD MEDICAL CENTER,NAPERVILLE HEALTH PARTNERS,765625422,CYNTHIA,R,NGUYEN,6065808237,NURSE PRACTITIONERS,2,MEDICAID,SSI KIDS,OTHER MAJOR CHRONIC-AT RISK,IMMUNODEFICIENCY,1.7891,1,0,0,0,0,0,0,0,0,0,4,0,0,0,202412,202412,,susanmiller@example.com
U7388786527,905155400,ZACHARY,,CARTER,1992-06-06,F,317-929-6493,2031 BROOK RD,,RAMSEYPORT,IL,61993,PEORIA WELLNESS GROUP,CHICAGO FAMILY HEALTHCARE CENTER,795664483,MICHAEL,R,BROWN,6218869617,NURSE PRACTITIONERS,2,MEDICAID,SSI NON - DUAL,CHRONIC BIG 5-AT RISK,OTHER MEDICAL,1.17926,0,0,0,1,1,0,0,0,0,2,12,0,0,0,202509,202509,,
U1586678044,337536912,MARK,,MILLER,1964-03-24,F,966-648-3833,9929 MAIN TER,,PORT ANTHONYHAVEN,IL,62994,CICERO PHYSICIANS GROUP,CHICAGO FAMILY HEALTHCARE CENTER,773093742,HANNAH,M,BENSON,9653617583,FAMILY PRACTICE,2,MEDICAID,MEDICAID EXPANSION,OTHER MAJOR CHRONIC-AT RISK,RHEUMATOLOGY,0.77545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202502,202502,,lewisbrandi@example.org
U2765497349,283181712,CHRISTIE,,BROWN,1994-09-16,F,435-847-6442,5327 SUNSET BLVD,,LYNNVIEW,IL,60887,CICERO MEDICAL ASSOCIATES,ELGIN MEDICAL ASSOCIATES,285045219,JENNIFER,,MARTIN,6121779616,FAMILY PRACTICE,2,MEDICAID,MEDICAID,OTHER MINOR CHRONIC-AT RISK,GYNECOLOGY,0.63666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202501,202501,,
U7267381756,915024679,FRANCISCO,,VILLEGAS,2019-03-18,F,845-252-2431,8901 MAIN CT,,WEST JEFFREYVIEW,IL,61678,WAUKEGAN MEDICAL ASSOCIATES,CICERO SURGICAL SPECIALISTS,369979721,JENNIFER,,CRUZ,1436168221,CLINIC,2,MEDICAID,MEDICAID,OTHER MINOR CHRONIC-AT RISK,BMI: OBESITY,1.44195,0,0,0,0,2,0,0,0,0,0,1,0,0,0,202502,202502,,
U7366397620,546380269,VICKI,,DAVIS,2015-11-02,F,833-487-8546,1500 LAKE TER,,ROYCHESTER,IL,62910,ELGIN MEDICAL ASSOCIATES,ROCKFORD MEDICAL CENTER,773093742,KATELYN,,MORGAN,1096870495,CLINIC,2,MEDICAID,MEDICAID,BEHAVIORAL HEALTH ONLY-AT RISK,OTHER MENTAL HEALTH,1.73143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,202512,202512,,
U9026862068,447369963,JODI,,HOUSE,2002-09-02,F,418-706-8985,6916 STATE LN,,ROBINSONFORT,IL,62819,NAPERVILLE INTEGRATED CARE,AURORA FAMILY HEALTHCARE CENTER,773093742,SYLVIA,F,GARCIA,7685263215,FAMILY PRACTICE,2,MEDICAID,MEDICAID EXPANSION,CHRONIC BIG 5-AT RISK,PSYCHOTIC & SCHIZOPHRENIC DISO,3.92439,1,0,0,1,0,0,0,0,0,1,10,0,0,0,202407,202407,,lmiddleton@example.org
U7141420386,644832963,KEVIN,,DUNCAN,2012-02-27,F,784-632-3255,3358 PINE AVE,,PORT VINCENTLAND,IL,60449,PEORIA MEDICAL CENTER,CHICAGO CARE CLINIC,452480039,DARRELL,J,JOHNSON,5271599884,OB GYN,2,MEDICAID,MEDICAID,HEALTHY-AT RISK,DEMOGRAPHICS,0.45349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202601,202601,,colemanshelly@example.org
U8717570756,369765986,MATTHEW,,SMITH,1964-11-02,F,610-890-4222,7181 MICHIGAN ST,,LAKE SAMANTHA,IL,62951,PEORIA HEALTH PARTNERS,NAPERVILLE HEALTHCARE GROUP,773093742,DEVIN,,GENTRY,1838527075,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID EXPANSION,CHRONIC BIG 5-AT RISK,PULMONOLOGY,1.38462,1,0,0,0,0,0,0,1,0,1,5,0,0,0,202301,202301,,
U8532158154,706706086,MARIA,,RHODES,1965-01-14,M,717-797-7210,9660 ELM AVE,,CLARKSTAD,IL,62922,PEORIA WELLNESS GROUP,PEORIA MEDICAL CENTER,773093742,PATRICIA,,ADAMS,7593549839,FAMILY PRACTICE,2,MEDICAID,MEDICAID EXPANSION,CHRONIC BIG 5-AT RISK,SUBSTANCE USE DISORDER,2.01502,1,0,0,1,0,0,0,0,0,0,3,0,0,0,202107,202107,,
U6395110375,233150750,AMANDA,,WILLIAMS,2010-03-27,F,561-499-9084,8096 MADISON CT,,KELLYSHIRE,IL,60682,ROCKFORD INTEGRATED CARE,CICERO MEDICAL CENTER,452480039,KARLA,P,MORRISON,5271599884,OB GYN,2,MEDICAID,MEDICAID,HEALTHY,DEMOGRAPHICS,0.63119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202405,202405,,greyes@example.net
U9730035145,989676349,JEANNE,,RODRIGUEZ,1984-11-08,F,895-675-2407,8952 HILL RD,,HARVEYMOUTH,IL,60408,ROCKFORD MEDICAL GROUP,AURORA HEALTH SERVICES,507138208,ELLEN,W,SANCHEZ,5360893864,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID,CHRONIC BIG 5-AT RISK,PULMONOLOGY,0.7511,0,0,0,0,0,0,0,0,0,1,0,0,0,0,202508,202508,,rhale@example.org
U3848680488,506187555,KEVIN,,PETERS,2010-02-23,M,924-690-3518,9883 STATE WAY,,PATRICIAMOUTH,IL,60439,AURORA FAMILY MEDICINE,NAPERVILLE MEDICAL CENTER,507138208,STEVEN,,JONES,5072053197,CLINIC,2,MEDICAID,MEDICAID,HEALTHY,DEMOGRAPHICS,0.46741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202502,202502,,
U3659146220,346996502,LISA,,COX,2010-03-01,F,338-220-1720,5088 CLARK WAY,,ROBERTFURT,IL,62841,CICERO FAMILY HEALTHCARE CENTER,CHICAGO MEDICAL GROUP,765625422,JAMES,A,ROLLINS,2968307276,NURSE PRACTITIONERS,2,MEDICAID,SSI KIDS,RARE HIGH COST COND-AT RISK,NEUROLOGY,3.03263,1,0,0,1,0,0,0,1,0,1,15,0,0,0,202405,202405,,
U7045584960,239860829,MICHEAL,,BARBER,1976-04-17,F,763-935-3020,5334 CHURCH PL,,CRAWFORDFURT,IL,61689,CHICAGO MEDICAL ASSOCIATES,NAPERVILLE HEALTH PARTNERS,369979721,BRIAN,,GARCIA,1436168221,CLINIC,2,MEDICAID,MEDICAID EXPANSION,CHRONIC BIG 5-AT RISK,DIABETES,2.92464,0,0,0,0,0,0,0,0,0,2,0,0,0,0,202303,202303,,fmitchell@example.org
U9700580192,183965785,EMILY,,SMITH,2008-08-12,F,223-230-2596,4953 VALLEY BLVD,,BROCKSHIRE,IL,62965,CHICAGO INTEGRATED CARE,ELGIN CARE CLINIC,765625422,NICOLE,,RICHMOND,8012757818,CLINIC,2,MEDICAID,MEDICAID,HEALTHY,INFECTIOUSDISEASE,1.0367,1,0,0,1,0,0,0,0,0,0,0,0,0,0,202502,202502,,
U5997756819,133190979,TINA,,WILLIAMS,1983-01-20,M,960-461-3914,1225 WACKER RD,,EAST KEVINHAVEN,IL,60694,SPRINGFIELD FAMILY MEDICINE,WAUKEGAN FAMILY MEDICINE,452480039,LINDSAY,,KRAUSE,7885606965,CLINIC,2,MEDICAID,MEDICAID EXPANSION,OTHER MINOR CHRONIC-AT RISK,DEMOGRAPHICS,0.39877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202107,202107,,mary57@example.net
U2911435173,864258784,BRANDY,,BAILEY,2018-11-22,M,716-617-7819,8108 PARK PL,,SOUTH SABRINAVIEW,IL,62913,JOLIET INTEGRATED CARE,CHICAGO SURGICAL SPECIALISTS,773093742,LINDA,B,ANDERSON,7685263215,FAMILY PRACTICE,2,MEDICAID,MEDICAID,CHRONIC BIG 5-STABLE,INFECTIOUSDISEASE,2.51627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202403,202403,,
U9570182900,422042516,LAURA,,ROBERTS,2017-10-16,F,810-259-7473,5255 BROOK ST,,EAST GABRIELBERG,IL,62232,SPRINGFIELD HEALTH SERVICES,PEORIA WELLNESS GROUP,773093742,MARGARET,S,RODRIGUEZ,6991966017,FAMILY PRACTICE,2,MEDICAID,MEDICAID,BEHAVIORAL HEALTH ONLY-STABLE,AUTISM & DEVELOPMENTAL DISORDE,0.45349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202310,202310,,
U9982656197,162661714,JESSICA,,WELLS,2014-11-16,F,386-527-2405,4120 MAIN TER,,NORTH RODNEY,IL,61879,SPRINGFIELD PRIMARY CARE ASSOCIATES,AURORA COMMUNITY HEALTH CENTER,741306290,KEVIN,,EDWARDS,1683111099,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID,HEALTHY,DEMOGRAPHICS,0.45349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202307,202307,,
U6596574804,706318834,HAILEY,,PARKS,1966-01-01,M,529-700-6297,9748 WACKER BLVD,,JULIABOROUGH,IL,62842,ELGIN MEDICAL GROUP,ROCKFORD HEALTH PARTNERS,765625422,JENNA,,MAYO,3926341176,CLINIC,2,MEDICAID,SSI NON - DUAL,OTHER MAJOR CHRONIC-AT RISK,RHEUMATOLOGY,0.34093,0,0,0,0,0,0,0,0,0,0,4,0,0,0,202401,202401,,
U8466953697,689305536,ANTHONY,,CONRAD,2013-09-18,M,800-548-2764,6496 HIGHLAND DR,,PORT ERIN,IL,62825,CHICAGO SURGICAL SPECIALISTS,AURORA PRIMARY CARE ASSOCIATES,765625422,THOMAS,D,ROGERS,2968307276,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID,HEALTHY,EYEEARNOSETHROAT,0.47265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202412,202412,,
U7893029398,970958611,THOMAS,,HALL,1997-07-01,M,459-796-1700,6527 VALLEY ST,,HAYLEYBERG,IL,61423,SPRINGFIELD FAMILY MEDICINE,ELGIN PRIMARY CARE ASSOCIATES,369979721,COLIN,N,THOMPSON,8706079443,FAMILY PRACTICE,2,MEDICAID,MEDICAID EXPANSION,HEALTHY,DEMOGRAPHICS,0.22278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202205,202205,,colebrendan@example.net
U6684327016,464933300,TAMMY,,FLEMING,1992-01-17,F,778-916-7513,2109 STATE LN,,WEST RAYMONDTOWN,IL,60641,ROCKFORD PHYSICIANS GROUP,ELGIN HEALTH PARTNERS,452480039,WHITNEY,,BATES,1039480158,CLINIC,2,MEDICAID,MEDICAID,BEHAVIORAL HEALTH ONLY-AT RISK,RX: ANTI-EMETIC TREATMENT,0.38902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202107,202107,,josephmolina@example.com
U1357971663,885407241,KRISTA,,THOMPSON,2009-12-09,F,655-300-1229,8456 SUNSET LN,,WEST ASHLEYBOROUGH,IL,62871,SPRINGFIELD COMMUNITY HEALTH CENTER,JOLIET PRIMARY CARE ASSOCIATES,765625422,KELLY,B,YOUNG,5203462367,PEDIATRICS,2,MEDICAID,MEDICAID,OTHER MINOR CHRONIC-AT RISK,ORTHOPEDICS,1.22081,1,0,0,0,1,0,0,0,0,0,3,0,0,0,202403,202403,,perryheather@example.net
U7488473787,902257691,KIMBERLY,,MILLER,1974-09-10,F,879-723-1129,2961 PARK AVE,,SHERYLTON,IL,62842,SPRINGFIELD CARE CLINIC,AURORA FAMILY MEDICINE,765625422,TIFFANY,,AGUILAR,1530671344,PHYSICIAN S ASSISTANT,1,MEDICAID,SSI NON - DUAL,NOT YET CATEGORIZED,NOT ASSIGNED,1.19178,0,0,0,0,0,0,0,0,0,1,2,0,0,0,202602,202602,,rnorris@example.net
U3860586621,790152332,BECKY,,FRITZ,1945-01-17,M,201-930-5344,6750 ELM BLVD,,WEST MEGANVILLE,IL,61828,NAPERVILLE PRIMARY CARE ASSOCIATES,SPRINGFIELD COMMUNITY HEALTH CENTER,795664483,DANIELLE,,CUNNINGHAM,7589981195,CLINIC,2,MEDICAID,SSI NON - DUAL,CHRONIC BIG 5-AT RISK,RX: ANTICOAGULANTS/ANTIPLATELE,0.28615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202501,202501,,lisa53@example.com
U1411569981,213242067,JENNIFER,,JACKSON,2005-12-22,F,846-561-9435,9536 SUNSET RD,,SOUTH MICHAEL,IL,61830,SPRINGFIELD MEDICAL GROUP,AURORA HEALTH SERVICES,795664483,KATHERINE,,MORENO,4537433900,CLINIC,2,MEDICAID,MEDICAID EXPANSION,CHRONIC BIG 5-AT RISK,DIABETES,1.26082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202501,202501,,
U9953005179,114094698,BRANDY,,SANTANA,2009-07-26,F,911-695-4004,461 MAPLE CT,,RICHARDTON,IL,62928,SPRINGFIELD HEALTHCARE GROUP,SPRINGFIELD WELLNESS GROUP,773093742,ANDREW,,ROBLES,5340901141,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID,HEALTHY,EYEEARNOSETHROAT,0.63119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202411,202411,,
U4656550418,611707585,GEORGE,,RUIZ,1990-03-04,F,479-360-3858,9951 STATE LN,,CAITLINLAND,IL,60871,ELGIN HEALTHCARE GROUP,CHICAGO CARE CLINIC,507138208,ALICIA,B,HOLDER,5360893864,NURSE PRACTITIONERS,2,MEDICAID,MEDICAID,CHRONIC BIG 5-AT RISK,ANXIETY/PSYCHOSEXUAL DISORDERS,0.5751,0,0,0,0,0,0,0,0,0,1,2,4,0,0,202407,202407,,kristina80@example.org
U6369761283,412001960,CRISTINA,,CONWAY,2009-02-17,F,695-889-5800,5930 RIDGE PL,,SOUTH ROBERT,IL,62995,SPRINGFIELD MEDICAL CENTER,NAPERVILLE MEDICAL ASSOCIATES,765625422,HENRY,,CONTRERAS,2283980133,CLINIC,2,MEDICAID,MEDICAID,HEALTHY,EYEEARNOSETHROAT,0.63119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202505,202505,,eatonsara@example.org
